crop ID,soil_type,Seedling Stage,MOI,temp,humidity,result
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,58,37,29.8,1
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,41,15,90.2,0
Wheat,Sandy Soil,Germination,37,15,89.5,0
Chilli,Clay Soil,Germination,27,29,32.9,1
Wheat,Sandy Soil,Maturation,41,41,24.4,1
Wheat,Clay Soil,Pollination,76,42,56.0,1
Wheat,Clay Soil,Maturation,69,17,85.6,0
Carrot,Sandy Soil,Pollination,85,22,56.5,0
Chilli,Alluvial Soil,Maturation,56,18,59.0,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,29,38,82.5,0
Wheat,Sandy Soil,Pollination,46,34,40.6,0
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,7,32,48.2,1
Tomato,Sandy Soil,Vegetative Growth / Root or Tuber Development,37,36,60.0,1
Tomato,Clay Soil,Germination,9,30,55.0,0
Wheat,Alluvial Soil,Germination,69,17,90.3,1
Potato,Loam Soil,Pollination,26,24,88.9,0
Wheat,Sandy Soil,Flowering,43,22,79.6,0
Carrot,Sandy Soil,Seedling Stage,61,25,88.4,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,54,21,86.8,1
Tomato,Sandy Soil,Flowering,49,24,86.8,0
Wheat,Clay Soil,Flowering,73,46,27.0,1
Tomato,Red Soil,Fruit/Grain/Bulb Formation,32,35,68.1,0
Wheat,Clay Soil,Germination,91,39,26.2,1
Chilli,Clay Soil,Seedling Stage,61,15,90.9,1
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,41,22,77.8,0
Chilli,Clay Soil,Flowering,36,23,84.2,0
Chilli,Loam Soil,Maturation,24,42,38.4,1
Carrot,Black Soil,Vegetative Growth / Root or Tuber Development,81,22,76.1,0
Wheat,Sandy Soil,Germination,94,38,60.0,0
Chilli,Sandy Soil,Seedling Stage,76,18,89.6,0
Wheat,Sandy Soil,Germination,46,26,61.1,0
Carrot,Loam Soil,Flowering,26,19,82.0,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,57,44,20.2,1
Carrot,Sandy Soil,Seedling Stage,40,20,89.8,1
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,74,32,44.9,0
Wheat,Red Soil,Seedling Stage,74,19,87.2,0
Carrot,Sandy Soil,Germination,57,15,89.4,0
Potato,Sandy Soil,Seedling Stage,34,21,87.6,0
Tomato,Loam Soil,Germination,6,18,82.9,0
Chilli,Clay Soil,Germination,82,37,57.4,0
Chilli,Black Soil,Pollination,33,43,43.1,1
Tomato,Clay Soil,Germination,43,46,16.2,1
Wheat,Black Soil,Seedling Stage,63,45,16.0,0
Wheat,Sandy Soil,Seedling Stage,42,25,57.7,0
Tomato,Sandy Soil,Germination,48,20,83.5,0
Potato,Red Soil,Germination,68,27,65.7,1
Wheat,Sandy Soil,Harvest,6,19,85.8,1
Tomato,Chalky Soil,Seedling Stage,32,26,80.3,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,40,20,74.7,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,7,17,89.9,0
Wheat,Clay Soil,Flowering,2,17,90.7,0
Tomato,Red Soil,Germination,95,33,58.7,0
Chilli,Clay Soil,Flowering,31,16,89.9,1
Tomato,Clay Soil,Seedling Stage,66,45,17.7,1
Wheat,Clay Soil,Pollination,63,17,90.1,0
Wheat,Red Soil,Seedling Stage,86,17,90.4,0
Potato,Black Soil,Pollination,35,43,47.6,1
Potato,Alluvial Soil,Germination,32,19,90.5,0
Potato,Sandy Soil,Germination,13,15,90.9,0
Carrot,Sandy Soil,Flowering,2,22,90.9,0
Wheat,Loam Soil,Pollination,28,17,89.1,0
Wheat,Black Soil,Fruit/Grain/Bulb Formation,82,41,24.7,0
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,51,24,89.8,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,60,41,45.6,0
Chilli,Loam Soil,Germination,29,30,74.8,0
Wheat,Red Soil,Flowering,51,28,85.1,1
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,10,17,74.0,0
Chilli,Sandy Soil,Fruit/Grain/Bulb Formation,42,35,67.6,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,76,27,56.4,0
Tomato,Clay Soil,Flowering,73,33,83.2,0
Potato,Loam Soil,Fruit/Grain/Bulb Formation,36,25,75.4,0
Potato,Loam Soil,Germination,17,29,72.9,1
Tomato,Black Soil,Vegetative Growth / Root or Tuber Development,34,27,65.5,0
Wheat,Sandy Soil,Pollination,38,14,91.0,0
Carrot,Clay Soil,Seedling Stage,88,28,58.9,1
Wheat,Alluvial Soil,Germination,5,14,91.0,0
Tomato,Loam Soil,Seedling Stage,27,20,83.5,0
Potato,Clay Soil,Pollination,82,22,73.8,1
Chilli,Chalky Soil,Germination,24,45,19.7,1
Carrot,Clay Soil,Pollination,87,28,83.3,0
Potato,Loam Soil,Pollination,29,45,16.5,1
Tomato,Alluvial Soil,Seedling Stage,25,25,72.7,0
Carrot,Sandy Soil,Flowering,99,46,16.0,1
Tomato,Red Soil,Flowering,9,21,77.7,0
Potato,Sandy Soil,Flowering,44,35,26.0,1
Carrot,Clay Soil,Germination,5,15,90.7,1
Wheat,Black Soil,Pollination,75,19,81.6,0
Carrot,Sandy Soil,Pollination,32,28,42.0,1
Wheat,Red Soil,Seedling Stage,7,24,66.4,0
Wheat,Red Soil,Germination,62,40,39.1,1
Potato,Red Soil,Pollination,47,43,24.1,1
Wheat,Sandy Soil,Pollination,48,26,68.8,0
Wheat,Loam Soil,Vegetative Growth / Root or Tuber Development,27,21,88.1,0
Chilli,Clay Soil,Germination,63,22,90.6,1
Chilli,Clay Soil,Seedling Stage,34,40,21.1,1
Wheat,Black Soil,Pollination,77,31,48.7,0
Tomato,Chalky Soil,Seedling Stage,24,31,51.0,0
Carrot,Clay Soil,Pollination,68,34,37.7,0
Carrot,Clay Soil,Pollination,28,17,90.1,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,28,14,91.0,1
Carrot,Sandy Soil,Germination,73,21,88.4,0
Wheat,Red Soil,Fruit/Grain/Bulb Formation,66,38,66.8,0
Potato,Clay Soil,Germination,78,42,35.7,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,68,16,90.9,0
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,9,33,67.1,0
Chilli,Chalky Soil,Flowering,57,14,91.0,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,66,31,76.3,0
Wheat,Clay Soil,Flowering,5,15,90.3,0
Tomato,Alluvial Soil,Vegetative Growth / Root or Tuber Development,97,35,29.4,0
Tomato,Red Soil,Seedling Stage,96,25,77.8,0
Potato,Clay Soil,Flowering,89,31,73.5,0
Wheat,Chalky Soil,Vegetative Growth / Root or Tuber Development,56,36,30.5,1
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,37,15,90.3,0
Carrot,Sandy Soil,Pollination,89,25,86.6,0
Potato,Clay Soil,Germination,80,22,90.0,0
Wheat,Black Soil,Flowering,99,25,71.0,1
Carrot,Red Soil,Seedling Stage,23,43,23.8,0
Wheat,Red Soil,Pollination,19,32,31.4,1
Wheat,Sandy Soil,Flowering,88,27,74.5,0
Chilli,Loam Soil,Seedling Stage,18,30,35.2,1
Potato,Sandy Soil,Germination,46,25,86.8,1
Carrot,Alluvial Soil,Vegetative Growth / Root or Tuber Development,51,29,61.6,0
Wheat,Sandy Soil,Harvest,45,42,18.8,1
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,80,18,90.4,0
Wheat,Clay Soil,Flowering,18,18,77.6,1
Wheat,Clay Soil,Flowering,25,28,83.5,0
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,87,19,76.7,0
Tomato,Clay Soil,Seedling Stage,12,36,32.8,0
Potato,Red Soil,Harvest,41,38,33.4,1
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,6,45,17.6,1
Carrot,Red Soil,Pollination,7,36,28.8,1
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,24,27,47.8,1
Wheat,Loam Soil,Flowering,67,21,85.9,0
Chilli,Clay Soil,Seedling Stage,61,23,86.7,0
Chilli,Alluvial Soil,Vegetative Growth / Root or Tuber Development,10,46,16.2,1
Tomato,Red Soil,Germination,21,15,89.6,1
Carrot,Sandy Soil,Pollination,58,17,88.7,0
Wheat,Clay Soil,Germination,10,28,76.0,1
Tomato,Red Soil,Flowering,68,44,25.4,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,17,37,29.5,0
Wheat,Sandy Soil,Harvest,31,32,48.9,0
Carrot,Black Soil,Seedling Stage,18,29,63.4,0
Potato,Red Soil,Vegetative Growth / Root or Tuber Development,51,24,90.5,0
Potato,Sandy Soil,Germination,77,36,46.3,1
Wheat,Clay Soil,Germination,96,18,84.8,0
Wheat,Loam Soil,Vegetative Growth / Root or Tuber Development,64,36,28.6,1
Tomato,Black Soil,Flowering,10,23,71.4,0
Potato,Red Soil,Seedling Stage,37,20,89.0,0
Tomato,Sandy Soil,Flowering,28,16,74.7,0
Chilli,Sandy Soil,Maturation,52,31,79.3,0
Wheat,Black Soil,Maturation,63,39,37.5,0
Wheat,Black Soil,Maturation,73,41,31.6,1
Potato,Sandy Soil,Seedling Stage,68,39,45.9,1
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,16,32,71.6,1
Potato,Loam Soil,Germination,38,28,57.7,1
Chilli,Sandy Soil,Seedling Stage,5,29,89.8,1
Tomato,Chalky Soil,Seedling Stage,76,24,88.7,1
Tomato,Clay Soil,Seedling Stage,98,35,61.5,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,46,25,76.0,1
Carrot,Loam Soil,Flowering,30,37,74.8,0
Wheat,Sandy Soil,Flowering,19,18,89.9,0
Chilli,Loam Soil,Germination,34,19,83.4,1
Wheat,Sandy Soil,Flowering,85,31,38.1,0
Wheat,Red Soil,Pollination,57,41,41.9,0
Wheat,Sandy Soil,Germination,76,22,73.8,0
Tomato,Alluvial Soil,Germination,56,38,48.7,1
Wheat,Clay Soil,Seedling Stage,15,14,90.9,0
Chilli,Chalky Soil,Vegetative Growth / Root or Tuber Development,5,42,24.5,1
Wheat,Black Soil,Pollination,24,36,41.7,0
Tomato,Loam Soil,Seedling Stage,4,17,90.2,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,100,27,54.9,0
Wheat,Sandy Soil,Harvest,19,23,81.2,1
Wheat,Red Soil,Pollination,54,30,82.0,1
Chilli,Chalky Soil,Seedling Stage,15,38,42.5,0
Tomato,Clay Soil,Germination,10,31,63.0,1
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,94,43,17.9,1
Wheat,Sandy Soil,Flowering,9,29,76.7,0
Chilli,Sandy Soil,Seedling Stage,4,42,17.2,1
Potato,Black Soil,Maturation,23,25,40.2,1
Tomato,Sandy Soil,Vegetative Growth / Root or Tuber Development,20,18,88.5,0
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,16,17,89.1,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,9,36,80.4,0
Chilli,Red Soil,Germination,87,17,90.7,0
Carrot,Chalky Soil,Germination,64,37,58.0,1
Potato,Clay Soil,Vegetative Growth / Root or Tuber Development,82,27,81.0,0
Wheat,Red Soil,Flowering,16,38,84.2,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,91,33,60.4,1
Chilli,Clay Soil,Germination,5,17,90.3,0
Potato,Loam Soil,Pollination,80,31,70.3,0
Wheat,Clay Soil,Harvest,30,31,55.7,1
Tomato,Loam Soil,Fruit/Grain/Bulb Formation,67,25,64.9,0
Wheat,Loam Soil,Pollination,74,26,66.1,1
Chilli,Clay Soil,Vegetative Growth / Root or Tuber Development,48,45,17.1,0
Wheat,Sandy Soil,Harvest,73,27,44.6,1
Potato,Black Soil,Vegetative Growth / Root or Tuber Development,26,16,88.0,0
Chilli,Black Soil,Pollination,39,39,30.5,1
Potato,Red Soil,Flowering,18,29,42.5,0
Chilli,Loam Soil,Germination,9,18,72.9,0
Chilli,Chalky Soil,Flowering,16,26,61.4,1
Chilli,Black Soil,Flowering,27,15,90.3,0
Wheat,Clay Soil,Germination,39,39,61.6,1
Carrot,Red Soil,Seedling Stage,15,32,80.4,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,66,34,44.4,1
Potato,Sandy Soil,Seedling Stage,6,21,90.8,1
Potato,Clay Soil,Germination,45,37,56.6,0
Tomato,Loam Soil,Germination,39,15,88.9,0
Potato,Black Soil,Vegetative Growth / Root or Tuber Development,85,17,82.0,0
Chilli,Black Soil,Germination,31,25,73.7,1
Tomato,Clay Soil,Pollination,33,36,61.9,1
Wheat,Black Soil,Maturation,96,34,56.5,0
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,84,35,79.3,0
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,70,17,90.4,0
Carrot,Red Soil,Pollination,27,28,55.4,1
Chilli,Red Soil,Germination,26,15,91.0,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,33,35,77.1,0
Wheat,Sandy Soil,Maturation,92,46,17.3,1
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,33,20,88.8,1
Potato,Clay Soil,Harvest,4,31,35.0,1
Wheat,Alluvial Soil,Seedling Stage,13,39,40.4,1
Wheat,Clay Soil,Pollination,4,37,67.4,1
Carrot,Sandy Soil,Vegetative Growth / Root or Tuber Development,15,30,78.0,0
Chilli,Sandy Soil,Germination,35,19,77.2,1
Tomato,Red Soil,Vegetative Growth / Root or Tuber Development,20,21,89.1,0
Carrot,Clay Soil,Pollination,62,39,25.6,1
Tomato,Red Soil,Seedling Stage,74,30,51.5,0
Wheat,Clay Soil,Flowering,32,16,87.7,0
Potato,Loam Soil,Pollination,67,39,17.3,1
Wheat,Sandy Soil,Flowering,41,17,89.2,0
Carrot,Chalky Soil,Pollination,17,27,58.5,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,46,18,88.1,1
Chilli,Sandy Soil,Germination,16,31,30.7,1
Wheat,Clay Soil,Harvest,66,31,86.2,0
Wheat,Black Soil,Seedling Stage,68,39,34.7,0
Wheat,Alluvial Soil,Seedling Stage,48,41,32.3,1
Wheat,Clay Soil,Seedling Stage,4,26,68.3,1
Wheat,Red Soil,Seedling Stage,8,22,86.1,1
Tomato,Loam Soil,Germination,9,31,67.1,1
Chilli,Clay Soil,Seedling Stage,13,24,78.9,0
Potato,Red Soil,Pollination,85,26,56.9,0
Wheat,Sandy Soil,Pollination,73,21,80.3,0
Potato,Loam Soil,Fruit/Grain/Bulb Formation,31,30,28.2,1
Wheat,Red Soil,Maturation,46,41,47.4,1
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,90,36,44.2,0
Chilli,Clay Soil,Pollination,32,18,87.4,0
Potato,Black Soil,Harvest,42,27,69.9,1
Potato,Clay Soil,Seedling Stage,21,38,59.5,0
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,14,44,26.2,1
Tomato,Loam Soil,Flowering,60,43,16.8,0
Chilli,Loam Soil,Flowering,73,22,65.8,1
Wheat,Chalky Soil,Vegetative Growth / Root or Tuber Development,75,20,80.8,0
Chilli,Red Soil,Seedling Stage,73,33,27.0,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,27,39,54.7,0
Wheat,Red Soil,Seedling Stage,58,37,41.9,0
Potato,Sandy Soil,Seedling Stage,24,16,90.8,0
Wheat,Sandy Soil,Flowering,43,35,55.3,1
Wheat,Red Soil,Flowering,95,42,22.1,1
Chilli,Sandy Soil,Seedling Stage,71,22,82.7,0
Carrot,Red Soil,Harvest,6,28,65.5,0
Chilli,Clay Soil,Vegetative Growth / Root or Tuber Development,18,32,80.0,1
Chilli,Clay Soil,Pollination,7,16,90.2,1
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,70,19,90.9,0
Wheat,Clay Soil,Germination,31,24,90.7,1
Wheat,Alluvial Soil,Flowering,33,25,86.4,0
Chilli,Chalky Soil,Germination,17,33,51.7,1
Wheat,Sandy Soil,Flowering,14,36,29.0,1
Tomato,Chalky Soil,Germination,76,27,82.2,0
Wheat,Red Soil,Germination,2,25,88.9,0
Potato,Red Soil,Vegetative Growth / Root or Tuber Development,92,23,66.8,0
Chilli,Sandy Soil,Pollination,15,38,34.4,1
Wheat,Red Soil,Flowering,13,41,24.5,1
Wheat,Sandy Soil,Maturation,66,17,86.3,0
Wheat,Red Soil,Flowering,25,26,69.5,1
Wheat,Clay Soil,Fruit/Grain/Bulb Formation,73,41,34.2,1
Wheat,Alluvial Soil,Vegetative Growth / Root or Tuber Development,45,37,31.9,1
Wheat,Black Soil,Flowering,67,39,24.0,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,5,14,91.0,0
Wheat,Red Soil,Flowering,32,31,74.2,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,19,28,75.5,1
Tomato,Clay Soil,Germination,47,15,91.0,0
Wheat,Alluvial Soil,Germination,16,26,50.1,0
Wheat,Sandy Soil,Seedling Stage,17,25,90.8,0
Tomato,Black Soil,Seedling Stage,32,19,87.6,0
Chilli,Clay Soil,Fruit/Grain/Bulb Formation,28,42,45.3,0
Chilli,Chalky Soil,Seedling Stage,10,42,20.0,1
Potato,Black Soil,Pollination,22,32,58.0,0
Potato,Sandy Soil,Seedling Stage,20,35,70.8,1
Wheat,Chalky Soil,Flowering,10,14,91.0,0
Tomato,Loam Soil,Germination,67,31,67.4,0
Chilli,Clay Soil,Vegetative Growth / Root or Tuber Development,3,31,56.4,0
Tomato,Chalky Soil,Germination,2,29,46.8,1
Carrot,Red Soil,Pollination,5,45,16.2,1
Potato,Black Soil,Flowering,54,31,55.0,1
Chilli,Clay Soil,Germination,8,28,79.3,0
Wheat,Loam Soil,Harvest,45,27,81.9,0
Potato,Sandy Soil,Germination,16,17,90.4,0
Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,11,27,71.9,0
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,13,15,90.5,0
Chilli,Red Soil,Flowering,3,23,61.0,1
Carrot,Sandy Soil,Seedling Stage,30,33,37.1,0
Wheat,Clay Soil,Seedling Stage,40,41,26.2,0
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,53,24,79.9,0
Wheat,Loam Soil,Germination,37,29,75.9,0
Carrot,Clay Soil,Seedling Stage,4,24,83.6,0
Carrot,Loam Soil,Vegetative Growth / Root or Tuber Development,80,31,61.1,0
Chilli,Sandy Soil,Flowering,36,28,70.3,1
Tomato,Loam Soil,Germination,52,43,37.3,1
Carrot,Chalky Soil,Pollination,12,32,54.0,0
Potato,Alluvial Soil,Flowering,75,37,29.7,1
Wheat,Sandy Soil,Pollination,32,26,47.3,0
Potato,Sandy Soil,Pollination,6,17,87.4,1
Carrot,Alluvial Soil,Pollination,83,30,69.6,0
Tomato,Clay Soil,Seedling Stage,38,39,40.4,1
Potato,Alluvial Soil,Seedling Stage,9,35,65.2,0
Carrot,Red Soil,Pollination,40,26,89.2,1
Potato,Loam Soil,Flowering,95,44,17.0,1
Potato,Sandy Soil,Flowering,49,28,62.6,0
Wheat,Sandy Soil,Seedling Stage,75,22,85.6,1
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,39,27,69.0,0
Tomato,Alluvial Soil,Harvest,84,42,29.0,0
Wheat,Black Soil,Seedling Stage,72,41,32.0,1
Carrot,Clay Soil,Fruit/Grain/Bulb Formation,55,16,90.2,0
Wheat,Loam Soil,Flowering,71,39,33.3,1
Potato,Black Soil,Pollination,3,19,83.2,0
Potato,Loam Soil,Harvest,54,18,82.9,1
Carrot,Clay Soil,Germination,72,31,58.8,0
Carrot,Clay Soil,Germination,57,27,86.6,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,55,33,82.3,0
Carrot,Sandy Soil,Flowering,22,25,86.8,1
Potato,Sandy Soil,Germination,7,29,49.5,0
Carrot,Clay Soil,Vegetative Growth / Root or Tuber Development,64,42,29.9,0
Wheat,Black Soil,Flowering,12,45,16.8,1
Carrot,Sandy Soil,Harvest,56,23,63.0,0
Wheat,Clay Soil,Harvest,16,14,91.0,1
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,49,18,87.1,0
Wheat,Red Soil,Germination,26,30,35.4,1
Chilli,Clay Soil,Flowering,29,16,90.3,0
Wheat,Sandy Soil,Flowering,33,22,83.4,0
Chilli,Loam Soil,Germination,7,35,72.1,1
Potato,Chalky Soil,Harvest,39,24,82.8,0
Carrot,Red Soil,Pollination,53,34,53.3,0
Potato,Red Soil,Vegetative Growth / Root or Tuber Development,27,22,50.4,0
Wheat,Red Soil,Harvest,47,44,22.4,1
Wheat,Black Soil,Maturation,22,14,91.0,0
Carrot,Sandy Soil,Flowering,80,15,88.2,0
Chilli,Chalky Soil,Germination,64,43,22.8,1
Carrot,Sandy Soil,Seedling Stage,10,40,30.0,1
Chilli,Clay Soil,Flowering,5,32,82.3,1
Tomato,Loam Soil,Germination,30,28,72.9,1
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,90,26,88.7,0
Tomato,Clay Soil,Seedling Stage,22,20,90.8,0
Wheat,Black Soil,Seedling Stage,22,29,44.3,1
Potato,Clay Soil,Flowering,71,25,69.9,0
Carrot,Clay Soil,Flowering,93,15,91.0,0
Potato,Sandy Soil,Maturation,54,21,90.1,0
Potato,Loam Soil,Flowering,28,28,72.5,0
Tomato,Sandy Soil,Germination,69,40,54.4,1
Wheat,Sandy Soil,Fruit/Grain/Bulb Formation,67,31,42.4,1
Carrot,Red Soil,Maturation,72,33,57.6,0
Chilli,Clay Soil,Germination,74,41,37.2,0
Wheat,Sandy Soil,Harvest,54,17,88.5,0
Carrot,Loam Soil,Seedling Stage,11,41,27.3,1
Carrot,Sandy Soil,Fruit/Grain/Bulb Formation,40,36,71.8,1
Chilli,Red Soil,Germination,11,27,41.5,0
Chilli,Clay Soil,Vegetative Growth / Root or Tuber Development,24,34,40.7,1
Tomato,Loam Soil,Flowering,34,16,83.8,1
Carrot,Alluvial Soil,Seedling Stage,84,20,89.1,0
Wheat,Red Soil,Flowering,29,17,90.9,0
Wheat,Loam Soil,Flowering,52,21,85.5,1
Chilli,Black Soil,Flowering,79,36,50.9,0
Potato,Alluvial Soil,Vegetative Growth / Root or Tuber Development,30,30,51.9,0
Chilli,Loam Soil,Germination,62,16,90.5,0
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,69,15,91.0,0
Wheat,Clay Soil,Harvest,58,28,57.5,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,16,20,88.2,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,32,36,43.0,1
Chilli,Chalky Soil,Fruit/Grain/Bulb Formation,62,31,63.0,1
Wheat,Clay Soil,Flowering,5,38,25.4,1
Chilli,Loam Soil,Germination,5,36,53.3,1
Wheat,Black Soil,Vegetative Growth / Root or Tuber Development,17,15,88.7,0
Wheat,Alluvial Soil,Pollination,88,44,25.8,1
Carrot,Chalky Soil,Flowering,90,30,47.3,1
Tomato,Loam Soil,Seedling Stage,90,35,79.5,1
Carrot,Chalky Soil,Maturation,60,36,40.7,0
Wheat,Clay Soil,Seedling Stage,5,25,76.8,1
Wheat,Clay Soil,Flowering,63,32,50.1,1
Tomato,Red Soil,Flowering,36,37,67.9,0
Chilli,Clay Soil,Vegetative Growth / Root or Tuber Development,67,31,40.2,0
Tomato,Clay Soil,Germination,84,38,24.4,1
Wheat,Red Soil,Fruit/Grain/Bulb Formation,19,32,87.7,1
Potato,Sandy Soil,Fruit/Grain/Bulb Formation,13,41,26.6,1
Wheat,Loam Soil,Seedling Stage,74,22,85.0,0
Wheat,Sandy Soil,Germination,79,41,20.1,0
Wheat,Red Soil,Germination,92,42,23.5,0
Wheat,Sandy Soil,Seedling Stage,20,44,32.9,1
Tomato,Red Soil,Flowering,90,17,88.6,0
Chilli,Loam Soil,Maturation,36,27,69.4,1
Wheat,Sandy Soil,Harvest,50,25,64.8,0
Carrot,Sandy Soil,Flowering,21,32,60.0,1
Wheat,Alluvial Soil,Flowering,84,22,85.5,0
Carrot,Loam Soil,Fruit/Grain/Bulb Formation,51,39,36.6,1
Tomato,Red Soil,Pollination,56,32,67.2,0
Wheat,Sandy Soil,Germination,69,21,89.4,1
Tomato,Clay Soil,Flowering,38,22,66.5,0
Wheat,Red Soil,Seedling Stage,66,46,16.7,1
Carrot,Black Soil,Vegetative Growth / Root or Tuber Development,44,36,34.0,0
Tomato,Clay Soil,Flowering,7,38,61.6,1
Wheat,Black Soil,Fruit/Grain/Bulb Formation,62,23,83.8,0
Carrot,Loam Soil,Seedling Stage,37,17,90.8,1
Potato,Chalky Soil,Germination,65,15,90.8,0
Carrot,Loam Soil,Germination,15,16,89.5,0
Tomato,Sandy Soil,Pollination,65,31,74.1,1
Tomato,Loam Soil,Seedling Stage,52,16,84.4,0
Potato,Sandy Soil,Flowering,3,21,69.3,1
Wheat,Sandy Soil,Pollination,44,32,77.4,1
Wheat,Black Soil,Pollination,84,38,51.2,0
Wheat,Loam Soil,Vegetative Growth / Root or Tuber Development,61,37,35.2,1
Tomato,Sandy Soil,Germination,25,18,89.8,0
Carrot,Clay Soil,Pollination,88,28,85.0,0
Potato,Loam Soil,Vegetative Growth / Root or Tuber Development,94,28,85.5,0
Potato,Alluvial Soil,Pollination,44,24,86.0,0
Potato,Sandy Soil,Harvest,42,46,17.1,1
Chilli,Sandy Soil,Flowering,48,39,50.4,0
Wheat,Clay Soil,Harvest,10,45,19.0,0
Potato,Clay Soil,Harvest,31,35,41.3,0
Wheat,Black Soil,Seedling Stage,94,40,48.0,0
Potato,Clay Soil,Germination,16,38,49.3,0
Chilli,Chalky Soil,Germination,53,21,81.5,1
Wheat,Alluvial Soil,Vegetative Growth / Root or Tuber Development,21,36,47.2,1
Tomato,Sandy Soil,Vegetative Growth / Root or Tuber Development,49,34,24.4,1
Carrot,Loam Soil,Flowering,51,32,33.3,0
Tomato,Clay Soil,Vegetative Growth / Root or Tuber Development,93,15,90.4,0
Chilli,Clay Soil,Germination,29,23,84.3,0
Wheat,Sandy Soil,Harvest,46,28,83.1,0
Chilli,Black Soil,Seedling Stage,59,36,56.2,0
Wheat,Clay Soil,Seedling Stage,94,36,41.0,0
Carrot,Red Soil,Pollination,10,18,89.3,0
Wheat,Loam Soil,Flowering,2,17,87.3,0
Potato,Sandy Soil,Vegetative Growth / Root or Tuber Development,35,25,89.3,0
Wheat,Sandy Soil,Seedling Stage,85,22,75.8,0
Tomato,Clay Soil,Germination,35,19,90.2,1
Carrot,Alluvial Soil,Seedling Stage,30,37,32.1,0
Potato,Clay Soil,Harvest,66,21,72.2,0
Potato,Clay Soil,Pollination,55,28,70.3,0
Tomato,Clay Soil,Germination,65,19,88.1,0
Wheat,Clay Soil,Pollination,71,36,66.3,0
Wheat,Sandy Soil,Harvest,40,43,37.7,0
Chilli,Red Soil,Germination,25,35,31.0,0
Potato,Loam Soil,Seedling Stage,66,31,41.2,1
Carrot,Sandy Soil,Seedling Stage,37,44,19.0,1
Wheat,Sandy Soil,Germination,54,37,43.3,1
Wheat,Red Soil,Vegetative Growth / Root or Tuber Development,74,39,69.8,1
Wheat,Clay Soil,Vegetative Growth / Root or Tuber Development,84,28,66.9,1
Carrot,Sandy Soil,Pollination,19,37,39.6,1
Wheat,Clay Soil,Seedling Stage,77,21,89.8,0
Chilli,Clay Soil,Maturation,38,39,83.1,1
Carrot,Black Soil,Vegetative Growth / Root or Tuber Development,92,28,86.4,0
